ConceptScheme URI,http://w3id.org/permafrost/v/nrcglossary/scheme,,,,,,,,,,,
http://w3id.org/permafrost/v/nrcglossary/t0066,cryoturbation,g�liturbat ,"1. (Singular) A collective term used to describe all soil movements due to frost action. 2. (Plural) Irregular structures formed in earth materials by deep frost penetration and frost action processes, and characterized by folded, broken and dislocated beds and lenses of unconsolidated deposits, included organic horizons and even bedrock.","Cryoturbation encompasses frost heave, thaw settlement and all differential movements, including expansion and contraction due to temperature changes and the growth and disappearance of ground ice bodies, whether perennial or seasonal. Low temperatures alone are not enough to produce cryoturbation; the water-ice phase change is necessary. Cryoturbation is an important process in the development of patterned ground.",,,,t0066,,,,https://doi.org/10.4224/20386626
http://w3id.org/permafrost/v/nrcglossary/t0067,debris flow,,"A sudden and destructive variety of landslide, in which loose material on a slope, with more than 50 percent of particles larger than sand size, is mobilized by saturation and flows down a channel or canyon.",The water content of debris flows may range from 10 to over 50 percent by volume. They may transport huge boulders for great distances down gentle slopes. Debris flows also occur in non-permafrost areas.,,,,t0067,,,,https://doi.org/10.4224/20386627
http://w3id.org/permafrost/v/nrcglossary/t0068,deformability,,"The ability of a material to change its shape or size under the influence of an external or internal agency, such as stress, temperature, or pore pressure.",,,,,t0068,,,,https://doi.org/10.4224/20386628
http://w3id.org/permafrost/v/nrcglossary/t0069,degree-day (C or F),,A derived unit of measurement used to express the departure of the mean temperature for a day from a given reference (or base) temperature.,The freezing index and the thawing index are expressed in degree-days with respect to a reference temperature of 0�C (32?F); units: degree-day Celsius or degree-day Fahrenheit.,,,,t0069,,,,https://doi.org/10.4224/20386629
http://w3id.org/permafrost/v/nrcglossary/t0070,degree of saturation,,1. The total degree of saturation of frozen soil is the ratio of the volume of ice and unfrozen water in the soil pores to the volume of the pores. 2. The degree of saturation of frozen soil by ice is the ratio of the volume of ice in the soil pores to the volume of the pores.,Neither definition is the equivalent of the standard definition used in soil mechanics where the degree of saturation is the ratio of the volume of water in a soil to the volume of the pores.,,,,t0070,,,,https://doi.org/10.4224/20386630
http://w3id.org/permafrost/v/nrcglossary/t0071,delayed strength,,The failure strength of a material at a given strain rate or after a given period under deviatoric stress.,,,,,t0071,,,,https://doi.org/10.4224/20386631
http://w3id.org/permafrost/v/nrcglossary/t0072,density of frozen ground,densit� du g�lisol ,The mass of a unit volume of frozen soil or rock.,,,,,t0072,,,,https://doi.org/10.4224/20386632
http://w3id.org/permafrost/v/nrcglossary/t0073,depth of seasonal frost penetration,,The maximum thickness of the seasonally frozen layer.,"This term is primarily used in areas without permafrost, but also in areas with permafrost where the seasonal frost does not reach the permafrost table.",,,,t0073,,,,https://doi.org/10.4224/20386633
http://w3id.org/permafrost/v/nrcglossary/t0074,depth of thaw,profondeur de d�gel ,The minimum distance between the ground surface and frozen ground at any time during the thawing season in an area subject to seasonal freezing and thawing (see Figure 4).,"When no frozen ground remains, thawing is complete, and depth of thaw cannot be determined.",,,,t0074,,,,https://doi.org/10.4224/20386634
http://w3id.org/permafrost/v/nrcglossary/t0075,depth of zero annual amplitude,profondeur de l'amplitude annuelle nulle ,The distance from the ground surface downward to the level beneath which there is practically no annual fluctuation in ground temperature (see Figure 2).,"A change of no more than 0.1?C throughout the year is arbitrarily considered as ""practically no annual fluctuation"". The temperature at the depth (or level) of zero annual amplitude ranges from about -0.1?C at the southern limit of the permafrost region to about -15?C in the extreme polar reaches of the zone of continuous permafrost. The depth of zero annual amplitude varies widely but generally lies between 10 and 20 m below the ground surface, depending on climatic and terrain conditions such as amplitude of annual surface temperature variation, vegetation, snowcover and characteristics of the soils and rocks including thermal diffusivity (see thermal properties of frozen ground).",," zone of minimum annual amplitude, zone of zero annual amplitude",,t0075,,,,https://doi.org/10.4224/20386635
http://w3id.org/permafrost/v/nrcglossary/t0076,desiccation crack,,Crack or fissure developed in fine-grained soil material as a result of shrinkage during drying.,,,,,t0076,,,,https://doi.org/10.4224/20386636
http://w3id.org/permafrost/v/nrcglossary/t0077,desiccation polygon,,"Closed, multi-sided patterned-ground feature formed by desiccation cracks",,,,,t0077,,,,https://doi.org/10.4224/20386637
http://w3id.org/permafrost/v/nrcglossary/t0078,design depth of frost penetration,,"1. (North-American usage) The mean of the three largest depths of seasonal frost penetration measured during the past thirty years, or the largest depth of seasonal frost penetration beneath a snow-free soil surface measured during the past ten years. 2. (Russian usage) The mean of the depths of seasonal frost penetration measured during at least the last ten years with the ground surface free of snow and the groundwater level below the depth of seasonal frost penetration.",,,,,t0078,,,,https://doi.org/10.4224/20386638
http://w3id.org/permafrost/v/nrcglossary/t0079,design freezing index,,"The cumulative number of degree-days below 0�C, calculated by taking the average of the seasonal freezing indices for the three coldest winters in the most recent 30 years of record.","If data for 30 years are not available, then the index is based on the coldest winter in the latest 10-year period of record.",,,,t0079,,,,https://doi.org/10.4224/20386639
http://w3id.org/permafrost/v/nrcglossary/t0080,design thawing index,,"The cumulative number of degree-days above 0�C, calculated by taking the average of the seasonal thawing indices for the three warmest summers in the most recent 30 years of record.","If data for 30 years are not available, then the index is based on the warmest summer in the latest 10-year period of record.",,,,t0080,,,,https://doi.org/10.4224/20386640
http://w3id.org/permafrost/v/nrcglossary/t0081,detachment failure,rupture par d�collement ,A slope failure in which the thawed or thawing portion of the active layer detaches from the underlying frozen material (see Figure 21b).,"Detachment failures are common on colluvial slopes in areas of fine-grained, ice-rich deposits. They occur more frequently during warm summers or following disturbance of the vegetation or ground surface by, for example, tundra or forest fires or engineering activity, when the depth of thaw is greater than normal. Detachment failures that expose massive ice or icy sediments can develop into retrogressive thaw slumps.",,"skin flow, active-layer glide",,t0081,,,,https://doi.org/10.4224/20386641
http://w3id.org/permafrost/v/nrcglossary/t0082,dielectric constant,,The dielectric constant of a soil is a measure of the ability of the soil to store electrical energy in the presence of an electrostatic field.,"The dielectric constant is calculated as the ratio of the permittivity of the soil to the permittivity of a vacuum. It varies with soil type, temperature, unfrozen water content, and the dissolved-solids content of the pore water.", relative permittivity,,,t0082,,,,https://doi.org/10.4224/20386642
http://w3id.org/permafrost/v/nrcglossary/t0083,dilation crack,fissure de dilatation ,A tensile fracture in a frozen material due to surface extension caused by doming.,This usually occurs during the growth of frost mounds.,,,,t0083,,,,https://doi.org/10.4224/20386643
